comment_id,multi_label_count,example_very_unclear,unclear_fraction
edcxr41,4,False,0.0
edcxrxu,4,False,0.0
edcxsqa,1,False,0.0
edcxt0c,1,False,0.0
edcxtrt,0,False,0.0
edcxuid,6,False,0.0
edcxwtm,1,False,0.0
edcy0mu,3,False,0.0
edcy1jd,6,False,0.0
edcy3sk,2,False,0.0
edcy5cv,4,False,0.0
edcy5yq,3,False,0.0
edcy7of,3,False,0.0
edcy8li,2,False,0.0
edcy9js,2,False,0.0
edcyblz,1,False,0.0
edcydh1,0,False,0.0
edcydnj,1,False,0.0
edcye4p,2,False,0.0
edcyfu7,1,False,0.0
edcyick,1,False,0.0
edcyjm0,1,False,0.0
edcyk7e,3,False,0.0
edcyli5,3,False,0.0
edcymd0,3,False,0.0
edcyp3g,6,False,0.0
edcyp9j,1,False,0.0
edcyqvs,2,False,0.0
edcyr6a,1,False,0.0
edcytj0,2,False,0.0
edcyv3b,1,False,0.0
edcyvbz,1,False,0.0
edcyvp4,1,False,0.0
edcyz60,4,False,0.0
edcz0n3,2,False,0.0
edcz3qi,4,False,0.0
edcz4v6,1,False,0.0
edcz4zm,1,False,0.0
edcz932,3,False,0.0
edczhh9,3,False,0.0
edczpg3,5,False,0.0
edczqy9,6,False,0.0
edczuim,4,False,0.0
edczvb4,0,False,0.0
edd00hr,1,False,0.0
edd01hp,1,False,0.0
edd02wc,1,False,0.0
edd0336,3,False,0.0
edd047m,1,False,0.0
edd062v,2,False,0.0
edd06wm,1,False,0.0
edd08eu,1,False,0.0
edd09ir,3,False,0.0
edd0asq,1,False,0.0
edd0cek,2,False,0.0
edd0cps,0,False,0.0
edd0e85,2,False,0.0
edd0f8h,2,False,0.0
edd0h6f,3,False,0.0
edd0hte,0,False,0.0
edd0jx1,3,False,0.0
edd0lc6,2,False,0.0
edd0ogf,4,False,0.0
edd0p25,1,False,0.0
edd0q8d,1,False,0.0
edd0t0r,1,False,0.0
edd0wp8,0,False,0.0
edd0z3p,2,False,0.0
edd12a5,4,False,0.0
edd142e,2,False,0.0
edd16vt,1,False,0.0
edd1eeq,0,False,0.0
edd1fnt,1,False,0.0
edd1lwx,1,False,0.0
edd1nib,1,False,0.0
edd1pbx,0,False,0.0
edd1pob,4,False,0.0
edd1x5h,4,False,0.0
edd1xt9,1,False,0.0
edd1yhj,0,False,0.0
edd20ec,3,False,0.0
edd20sn,2,False,0.0
edd232r,2,False,0.0
edd24f6,1,False,0.0
edd24py,4,False,0.0
edd24rp,2,False,0.0
edd27sn,1,False,0.0
edd2aed,6,False,0.0
edd2cj3,2,False,0.0
edd2ez3,3,False,0.0
edd2g7f,2,False,0.0
edd2iiu,4,False,0.0
edd2j2o,2,False,0.0
edd2jzb,4,False,0.0
edd2mqr,3,False,0.0
edd2nfs,3,False,0.0
edd2nwc,2,False,0.0
edd2ny3,5,False,0.0
edd2ohk,3,False,0.0
edd2r53,4,False,0.0
edd2ucp,0,False,0.0
edd2x46,2,False,0.0
edd2zws,2,False,0.0
edd30jw,3,False,0.0
edd318e,4,False,0.0
edd337i,2,False,0.0
edd33xq,3,False,0.0
edd35dl,3,False,0.0
edd37m6,2,False,0.0
edd39ja,2,False,0.0
edd3a21,2,False,0.0
edd3byk,1,False,0.0
edd3fcw,1,False,0.0
edd3fst,3,False,0.0
edd3hn8,2,False,0.0
edd3i5a,2,False,0.0
edd3i78,1,False,0.0
edd3l17,2,False,0.0
edd3lzb,1,False,0.0
edd3p8l,2,False,0.0
edd3pzv,3,False,0.0
edd3rw2,5,False,0.0
edd3ryz,2,False,0.0
edd3tok,1,False,0.0
edd41qs,1,False,0.0
edd42cu,3,False,0.0
edd43qt,4,False,0.0
edd445c,5,False,0.0
edd45md,4,False,0.0
edd47gq,6,False,0.0
edd4ags,5,False,0.0
edd4ait,4,False,0.0
edd4bg5,2,False,0.0
edd4bsv,3,False,0.0
edd4k78,1,False,0.0
edd4kqp,3,False,0.0
edd4lmn,1,False,0.0
edd4m3l,0,False,0.0
edd4n8u,2,False,0.0
edd4sml,1,False,0.0
edd4vk0,1,False,0.0
edd50m4,3,False,0.0
edd51ul,9,False,0.0
edd53jm,1,False,0.0
edd550f,0,False,0.0
edd55xb,0,False,0.0
edd55xz,1,False,0.0
edd56ey,1,False,0.0
edd58qe,1,False,0.0
edd5ag7,3,False,0.0
edd5aw9,1,False,0.0
edd5bc2,2,False,0.0
edd5jzy,1,False,0.0
edd5oy9,2,False,0.0
edd5pqc,1,False,0.0
edd5tdy,4,False,0.0
edd5wtl,2,False,0.0
edd5wxl,0,False,0.0
edd5x5d,2,False,0.0
edd5ztg,0,False,0.0
edd61a0,3,False,0.0
edd6331,4,False,0.0
edd64fu,3,False,0.0
edd64px,4,False,0.0
edd64qn,1,False,0.0
edd64rq,2,False,0.0
edd659r,3,False,0.0
edd6d7a,4,False,0.0
edd6h8l,1,False,0.0
edd6khg,3,False,0.0
edd6mni,5,False,0.0
edd6nip,2,False,0.0
edd6o6j,3,False,0.0
edd6qi9,1,False,0.0
edd6rgt,3,False,0.0
edd6sjf,2,False,0.0
edd6vpm,3,False,0.0
edd6xle,3,False,0.0
edd6yyi,3,False,0.0
edd70m5,2,False,0.0
edd70xy,2,False,0.0
edd71rs,1,False,0.0
edd73qc,1,False,0.0
edd76r9,0,False,0.0
edd7bal,2,False,0.0
edd7i8r,3,False,0.0
edd7mc3,4,False,0.0
edd7pbk,4,False,0.0
edd7szy,5,False,0.0
edd7tbi,5,False,0.0
edd7xzx,4,False,0.0
edd81xa,2,False,0.0
edd8508,3,False,0.0
edd87ln,4,False,0.0
edd8e65,1,False,0.0
edd8fvi,2,False,0.0
edd8iia,7,False,0.0
edd8mft,2,False,0.0
edd8sae,6,False,0.0
edd8sls,3,False,0.0
edd8tfj,3,False,0.0
edd8txs,3,False,0.0
edd8uzu,5,False,0.0
edd8vpg,1,False,0.0
edd8vu7,1,False,0.0
edd8xuy,6,False,0.0
edd94wo,2,False,0.0
edd95vz,2,False,0.0
edd95xy,2,False,0.0
edd9adv,1,False,0.0
edd9dlm,3,False,0.0
edd9h8m,1,False,0.0
edd9h99,1,False,0.0
edd9j4w,2,False,0.0
edd9kao,4,False,0.0
edd9kii,1,False,0.0
edd9ksk,7,False,0.0
edd9m77,2,False,0.0
edd9p00,1,False,0.0
edd9pku,0,False,0.0
edd9qu5,2,False,0.0
edd9vc4,2,False,0.0
edd9w00,1,False,0.0
edd9x85,2,False,0.0
edda08q,1,False,0.0
edda096,4,False,0.0
edda475,1,False,0.0
edda4au,1,False,0.0
eddabsv,3,False,0.0
eddalgw,1,False,0.0
eddaqx8,3,False,0.0
eddasw8,2,False,0.0
edday18,2,False,0.0
eddb18s,2,False,0.0
eddb1k5,4,False,0.0
eddb339,1,False,0.0
eddb4jv,5,False,0.0
eddb5rj,3,False,0.0
eddb635,1,False,0.0
eddb7r3,1,False,0.0
eddb7zr,3,False,0.0
eddb8bm,5,False,0.0
eddbaz6,1,False,0.0
eddbcar,3,False,0.0
eddbegw,1,False,0.0
eddbfw5,4,False,0.0
eddbgmp,2,False,0.0
eddbin6,4,False,0.0
eddbm0n,0,False,0.0
eddbp05,1,False,0.0
eddbq6e,2,False,0.0
eddbwa7,1,False,0.0
eddbxp3,1,False,0.0
eddbyhc,1,False,0.0
eddbznx,1,False,0.0
eddc0q4,3,False,0.0
eddc30g,1,False,0.0
eddc65g,2,False,0.0
eddccdj,1,False,0.0
eddce0u,3,False,0.0
eddcfwf,2,False,0.0
eddch4h,5,False,0.0
eddcj0a,3,False,0.0
eddck98,1,False,0.0
eddcncv,4,False,0.0
eddcqi2,1,False,0.0
eddcsmp,3,False,0.0
eddct0z,1,False,0.0
eddcyu6,3,False,0.0
eddd3g8,1,False,0.0
eddd4o9,2,False,0.0
eddd68m,1,False,0.0
eddd9oc,3,False,0.0
eddda0c,2,False,0.0
edddal4,1,False,0.0
edddcg2,4,False,0.0
edddev0,1,False,0.0
edddmgg,2,False,0.0
edddnpd,4,False,0.0
edddp9p,0,False,0.0
edddtgj,3,False,0.0
edddu7s,4,False,0.0
eddduk0,3,False,0.0
edddvhx,3,False,0.0
edde1y9,1,False,0.0
edde3zh,2,False,0.0
edde5o3,3,False,0.0
edde6k4,2,False,0.0
edde6us,2,False,0.0
eddebd8,0,False,0.0
eddebe3,1,False,0.0
eddec8k,5,False,0.0
eddeiv6,2,False,0.0
eddekkj,1,False,0.0
eddeqw1,1,False,0.0
eddetvt,1,False,0.0
eddevc6,3,False,0.0
eddez5c,1,False,0.0
eddf2nt,0,False,0.0
eddf2s6,0,False,0.0
eddf4lj,0,False,0.0
eddf5dw,2,False,0.0
eddfgot,2,False,0.0
eddfj5p,2,False,0.0
eddfkcx,3,False,0.0
eddfspw,4,False,0.0
eddftq9,5,False,0.0
eddfus0,2,False,0.0
eddfuuq,2,False,0.0
eddfvms,5,False,0.0
eddfxi1,2,False,0.0
eddfzav,2,False,0.0
eddg3te,1,False,0.0
eddg5o4,3,False,0.0
eddg9ev,1,False,0.0
eddge9f,1,False,0.0
eddghty,2,False,0.0
eddgqbj,4,False,0.0
eddgql3,2,False,0.0
eddgqs7,2,False,0.0
eddgs7w,0,False,0.0
eddgwuz,0,False,0.0
eddh22q,1,False,0.0
eddh27s,3,False,0.0
eddh85h,1,False,0.0
eddh9go,2,False,0.0
eddh9t6,5,False,0.0
eddhac3,1,False,0.0
eddhak6,5,False,0.0
eddhfbj,2,False,0.0
eddhg5e,1,False,0.0
eddhgrm,3,False,0.0
eddhihs,2,False,0.0
eddhivr,1,False,0.0
eddhk72,1,False,0.0
eddhksg,1,False,0.0
eddhr7v,5,False,0.0
eddhwlz,1,False,0.0
eddhyz4,5,False,0.0
eddhz1h,1,False,0.0
eddhzup,3,False,0.0
eddi2my,2,False,0.0
eddi3zv,4,False,0.0
eddi6ae,5,False,0.0
eddihre,1,False,0.0
eddikqz,1,False,0.0
eddiml0,2,False,0.0
eddiqqx,2,False,0.0
eddir37,1,False,0.0
eddiw7j,2,False,0.0
eddiw9g,2,False,0.0
eddj00m,3,False,0.0
eddj315,3,False,0.0
eddj4hr,1,False,0.0
eddj6h7,2,False,0.0
eddj86r,2,False,0.0
eddj88t,1,False,0.0
eddjchm,5,False,0.0
eddje9v,3,False,0.0
eddjj3o,4,False,0.0
eddjkvl,4,False,0.0
eddjmhy,5,False,0.0
eddjtj0,3,False,0.0
eddjxyk,2,False,0.0
eddjy8h,3,False,0.0
eddjyx2,4,False,0.0
eddjzwg,2,False,0.0
eddk34n,2,False,0.0
eddk5ol,0,False,0.0
eddk7uu,1,False,0.0
eddkean,4,False,0.0
eddkgus,0,False,0.0
eddkicq,0,False,0.0
eddkjlj,4,False,0.0
eddkk02,5,False,0.0
eddkpl9,2,False,0.0
eddkt6s,3,False,0.0
eddktov,2,False,0.0
eddkuny,3,False,0.0
eddkv4t,3,False,0.0
eddkv5t,2,False,0.0
eddkxqf,3,False,0.0
eddkzk4,2,False,0.0
eddl4pw,1,False,0.0
eddl74m,3,False,0.0
eddlcoz,2,False,0.0
eddldvz,1,False,0.0
eddlk54,2,False,0.0
eddlms9,4,False,0.0
eddlpl8,1,False,0.0
eddlqd3,3,False,0.0
eddlxcp,4,False,0.0
eddlyx6,2,False,0.0
eddm0xi,3,False,0.0
eddm27r,1,False,0.0
eddm3hj,0,False,0.0
eddm5sd,1,False,0.0
eddm7bz,7,False,0.0
eddm85x,3,False,0.0
eddm8r2,5,False,0.0
eddmarb,1,False,0.0
eddmawp,3,False,0.0
eddmdvh,4,False,0.0
eddme0e,1,False,0.0
eddmeq8,2,False,0.0
eddmjwa,2,False,0.0
eddmk82,3,False,0.0
eddml7d,1,False,0.0
eddmlmv,5,False,0.0
eddmp7d,0,False,0.0
eddmq0t,2,False,0.0
eddmqxc,1,False,0.0
eddmzno,1,False,0.0
eddmzoe,3,False,0.0
eddn0dd,2,False,0.0
eddn2u3,3,False,0.0
eddnba7,1,False,0.0
eddnclf,3,False,0.0
eddnczp,2,False,0.0
eddninx,2,False,0.0
eddnkoh,1,False,0.0
eddnnbb,1,False,0.0
eddnoo5,3,False,0.0
eddnvb3,2,False,0.0
eddnxv6,4,False,0.0
eddo0ka,2,False,0.0
eddo0w9,2,False,0.0
eddo15s,3,False,0.0
eddo2dd,3,False,0.0
eddockp,3,False,0.0
eddoi5r,3,False,0.0
eddolyu,4,False,0.0
eddomwt,3,False,0.0
eddotat,3,False,0.0
eddovr8,1,False,0.0
eddp57z,3,False,0.0
eddp6k5,3,False,0.0
eddpddw,4,False,0.0
eddpe9b,3,False,0.0
eddpjcb,1,False,0.0
eddpkdx,3,False,0.0
eddplp2,4,False,0.0
eddpp1t,2,False,0.0
eddpqii,1,False,0.0
eddpt47,2,False,0.0
eddpto7,1,False,0.0
eddpv6b,0,False,0.0
eddpvf3,2,False,0.0
eddpvrt,1,False,0.0
eddpwl2,0,False,0.0
eddpwsc,1,False,0.0
eddq0cj,2,False,0.0
eddq2w7,3,False,0.0
eddq2yy,4,False,0.0
eddq3p9,1,False,0.0
eddqaef,2,False,0.0
eddqc32,1,False,0.0
eddqd0h,2,False,0.0
eddqe3l,2,False,0.0
eddqfdt,3,False,0.0
eddqi93,2,False,0.0
eddql9v,0,False,0.0
eddqnf2,1,False,0.0
eddqnxf,1,False,0.0
eddqrr7,5,False,0.0
eddqse0,2,False,0.0
eddqvgk,2,False,0.0
eddqwa1,0,False,0.0
eddqy4l,3,False,0.0
eddqytx,3,False,0.0
eddqz7b,1,False,0.0
eddr4xg,4,False,0.0
eddr7ui,2,False,0.0
eddrc72,4,False,0.0
eddrd42,2,False,0.0
eddres1,1,False,0.0
eddrnb8,4,False,0.0
eddrnwn,1,False,0.0
eddrt3j,2,False,0.0
eddrtfg,0,False,0.0
eddrvdz,3,False,0.0
eddrwkm,1,False,0.0
edds5zo,2,False,0.0
eddsaaa,5,False,0.0
eddsbut,2,False,0.0
eddsduc,3,False,0.0
eddsern,1,False,0.0
eddsi18,7,False,0.0
eddsill,3,False,0.0
eddsn6g,1,False,0.0
eddsoxf,2,False,0.0
eddsr4h,3,False,0.0
eddswag,3,False,0.0
eddt244,4,False,0.0
eddt3x6,0,False,0.0
eddt5nq,3,False,0.0
eddtdfn,3,False,0.0
eddtem6,2,False,0.0
eddtflp,4,False,0.0
eddtjwz,1,False,0.0
eddtkaz,1,False,0.0
eddtkvb,2,False,0.0
eddtne8,6,False,0.0
eddtnpk,4,False,0.0
eddtpy1,2,False,0.0
eddtsoh,3,False,0.0
eddtyen,1,False,0.0
eddu6n4,5,False,0.0
eddua1w,1,False,0.0
edducng,2,False,0.0
edducru,3,False,0.0
eddudp2,2,False,0.0
edduvvs,2,False,0.0
edduyro,2,False,0.0
eddv0wp,2,False,0.0
eddva85,2,False,0.0
eddvia6,3,False,0.0
eddvjl5,3,False,0.0
eddvk1m,3,False,0.0
eddvlos,3,False,0.0
eddvpdb,1,False,0.0
eddvrrw,1,False,0.0
eddvtmn,9,False,0.0
eddvxtu,2,False,0.0
eddw22i,2,False,0.0
eddw4pw,2,False,0.0
eddw6a5,2,False,0.0
eddw9ts,0,False,0.0
eddwat4,1,False,0.0
eddwh01,3,False,0.0
eddwhn0,0,False,0.0
eddwjgw,3,False,0.0
eddwjkg,0,False,0.0
eddwk5k,0,False,0.0
eddwkel,1,False,0.0
eddwkww,3,False,0.0
eddwqa9,7,False,0.0
eddwwas,3,False,0.0
eddwzod,3,False,0.0
eddx1y3,1,False,0.0
eddx67e,4,False,0.0
eddx7sj,2,False,0.0
eddx9hr,1,False,0.0
eddxcxe,3,False,0.0
eddxg84,1,False,0.0
eddxjux,1,False,0.0
eddxpcy,4,False,0.0
eddxtkv,2,False,0.0
eddxufx,0,False,0.0
eddxwrf,4,False,0.0
eddxzde,2,False,0.0
eddy0y0,1,False,0.0
eddy74q,6,False,0.0
eddy8b9,4,False,0.0
eddyc98,1,False,0.0
eddyedw,1,False,0.0
eddyjh3,2,False,0.0
eddyk9g,1,False,0.0
eddym58,4,False,0.0
eddymlk,5,False,0.0
eddyopo,3,False,0.0
eddyp9k,1,False,0.0
eddyqzu,1,False,0.0
eddyx7f,4,False,0.0
eddz031,1,False,0.0
eddz2cx,1,False,0.0
eddz40h,1,False,0.0
eddz7pf,1,False,0.0
eddz7so,4,False,0.0
eddzcix,3,False,0.0
eddzfda,4,False,0.0
eddzg2h,4,False,0.0
eddzhsb,3,False,0.0
eddznws,1,False,0.0
eddzoid,2,False,0.0
eddzvy0,1,False,0.0
ede0374,1,False,0.0
ede05rg,2,False,0.0
ede08dg,0,False,0.0
ede0cfe,4,False,0.0
ede0fvu,3,False,0.0
ede0g63,2,False,0.0
ede0hwl,2,False,0.0
ede0ico,3,False,0.0
ede0kvr,4,False,0.0
ede0ocy,7,False,0.0
ede0sl6,1,False,0.0
ede0x9l,4,False,0.0
ede0xwo,2,False,0.0
ede0z0m,2,False,0.0
ede11ux,6,False,0.0
ede173c,1,False,0.0
ede17nr,7,False,0.0
ede19cv,1,False,0.0
ede19tk,1,False,0.0
ede1ek4,6,False,0.0
ede1eza,0,False,0.0
ede1fid,3,False,0.0
ede1kgs,2,False,0.0
ede1pgu,5,False,0.0
ede1su9,2,False,0.0
ede1vmi,2,False,0.0
ede1w2h,3,False,0.0
ede205y,2,False,0.0
ede21ud,2,False,0.0
ede22xb,7,False,0.0
ede24k0,1,False,0.0
ede2c6b,2,False,0.0
ede2ccf,3,False,0.0
ede2dze,3,False,0.0
ede2f93,3,False,0.0
ede2g6l,4,False,0.0
ede2mpo,3,False,0.0
ede2n97,3,False,0.0
ede2os9,5,False,0.0
ede2s2y,1,False,0.0
ede2zgs,4,False,0.0
ede32z9,4,False,0.0
ede3407,3,False,0.0
ede34v4,1,False,0.0
ede35yg,6,False,0.0
ede37h7,1,False,0.0
ede38g4,1,False,0.0
ede38lo,0,False,0.0
ede3956,1,False,0.0
ede39a0,4,False,0.0
ede3f2s,2,False,0.0
ede3hxc,3,False,0.0
ede3l5n,0,False,0.0
ede3mj6,3,False,0.0
ede3mst,1,False,0.0
ede3p0k,3,False,0.0
ede3q5s,1,False,0.0
ede3rws,2,False,0.0
ede3sqj,0,False,0.0
ede3upa,2,False,0.0
ede3ut3,3,False,0.0
ede3vyo,2,False,0.0
ede3w08,3,False,0.0
ede3x02,2,False,0.0
ede3yx4,3,False,0.0
ede3zls,1,False,0.0
ede41cx,2,False,0.0
ede44x0,2,False,0.0
ede45ty,3,False,0.0
ede462l,8,False,0.0
ede469c,3,False,0.0
ede4aki,3,False,0.0
ede4d2y,2,False,0.0
ede4eb7,2,False,0.0
ede4edj,3,False,0.0
ede4ieh,3,False,0.0
ede4iv5,2,False,0.0
ede4md6,3,False,0.0
ede4o2v,4,False,0.0
ede4oi0,3,False,0.0
ede4r3y,0,False,0.0
ede4rb6,2,False,0.0
ede4tyv,4,False,0.0
ede4v0m,3,False,0.0
ede50kr,2,False,0.0
ede51kv,3,False,0.0
ede55fa,2,False,0.0
ede596k,4,False,0.0
ede5aoj,3,False,0.0
ede5awv,2,False,0.0
ede5fb8,3,False,0.0
ede5fk8,0,False,0.0
ede5ioy,2,False,0.0
ede5m8c,2,False,0.0
ede5sen,2,False,0.0
ede5wu5,1,False,0.0
ede611b,0,False,0.0
ede62zq,2,False,0.0
ede68y2,1,False,0.0
ede6agg,3,False,0.0
ede6hcv,2,False,0.0
ede6r04,3,False,0.0
ede6s3z,3,False,0.0
ede6ts6,3,False,0.0
ede6ydv,2,False,0.0
ede71aw,2,False,0.0
ede71h6,1,False,0.0
ede72f2,3,False,0.0
ede75rk,5,False,0.0
ede7955,2,False,0.0
ede79xe,1,False,0.0
ede7alp,1,False,0.0
ede7csf,1,False,0.0
ede7nap,2,False,0.0
ede7nry,3,False,0.0
ede7o2k,4,False,0.0
ede7oud,5,False,0.0
ede7p7v,1,False,0.0
ede7vp7,1,False,0.0
ede7x7j,3,False,0.0
ede81bp,5,False,0.0
ede81cn,3,False,0.0
ede8a4e,2,False,0.0
ede8bxy,6,False,0.0
ede8k7c,2,False,0.0
ede8oka,2,False,0.0
ede8pm6,4,False,0.0
ede8rlk,1,False,0.0
ede8u8i,3,False,0.0
ede8wv2,1,False,0.0
ede8za3,1,False,0.0
ede8zce,6,False,0.0
ede8zm7,2,False,0.0
ede8zpx,1,False,0.0
ede959x,2,False,0.0
ede96bz,3,False,0.0
ede96fj,6,False,0.0
ede96pu,4,False,0.0
ede98uc,1,False,0.0
ede9b2e,1,False,0.0
ede9gcp,2,False,0.0
ede9hma,3,False,0.0
ede9hpd,4,False,0.0
ede9i41,5,False,0.0
ede9itx,3,False,0.0
ede9ixn,1,False,0.0
ede9j5g,1,False,0.0
ede9m39,3,False,0.0
ede9psv,1,False,0.0
ede9rjc,1,False,0.0
edea6k4,2,False,0.0
edea9rv,2,False,0.0
edeacxi,3,False,0.0
edeates,1,False,0.0
edeavts,4,False,0.0
edeawia,2,False,0.0
edeawru,5,False,0.0
edeay8d,2,False,0.0
edeaytu,3,False,0.0
edeb0o2,2,False,0.0
edeb2s9,1,False,0.0
edeb7ex,1,False,0.0
edebasl,3,False,0.0
edebeqy,2,False,0.0
edebf9q,3,False,0.0
edebfmc,1,False,0.0
edebhwf,0,False,0.0
edebj9x,6,False,0.0
edebk6q,4,False,0.0
edeblme,2,False,0.0
edebpek,1,False,0.0
edebvml,7,False,0.0
edec3kt,3,False,0.0
edec3p2,3,False,0.0
edec76t,4,False,0.0
edec7ix,2,False,0.0
edec9a8,3,False,0.0
edecc4o,3,False,0.0
edecdvk,0,False,0.0
edecef5,5,False,0.0
edecfaj,2,False,0.0
edecfp9,3,False,0.0
edecg28,2,False,0.0
edecgod,3,False,0.0
edecgy8,1,False,0.0
edecod1,3,False,0.0
edeconu,5,False,0.0
edecorn,2,False,0.0
edecp1l,3,False,0.0
edecqal,0,False,0.0
edecsif,2,False,0.0
edecxrl,1,False,0.0
eded1ib,1,False,0.0
eded4mz,4,False,0.0
eded533,7,False,0.0
ededa3b,1,False,0.0
ededbxp,1,False,0.0
ededdtl,1,False,0.0
ededf3o,2,False,0.0
ededfy2,1,False,0.0
ededg37,3,False,0.0
ededg5v,3,False,0.0
ededips,1,False,0.0
ededl9z,1,False,0.0
ededok1,6,False,0.0
ededopi,1,False,0.0
ededup0,1,False,0.0
ededv2b,0,False,0.0
ededvnl,4,False,0.0
ededw1t,1,False,0.0
edee2ew,2,False,0.0
edee3z0,1,False,0.0
edeeaxz,2,False,0.0
edeegz4,4,False,0.0
edeeh2k,2,False,0.0
edeeiia,1,False,0.0
edeeim0,5,False,0.0
edeej1y,5,False,0.0
edeekmf,5,False,0.0
edeelro,2,False,0.0
edeelto,5,False,0.0
edeete2,4,False,0.0
edeevhv,3,False,0.0
edeezdp,3,False,0.0
edef61u,2,False,0.0
edefa67,3,False,0.0
edeff0w,2,False,0.0
edeffo7,2,False,0.0
edefmcx,5,False,0.0
edefusp,3,False,0.0
edefvxi,4,False,0.0
edefwe8,0,False,0.0
edefxih,2,False,0.0
edefxlz,2,False,0.0
edeg0l3,2,False,0.0
edeg0y6,2,False,0.0
edeg1wm,4,False,0.0
edegbti,1,False,0.0
edegdbo,5,False,0.0
edegim1,3,False,0.0
edegxbh,3,False,0.0
edegxpq,3,False,0.0
edeh53r,1,False,0.0
edeh6r2,3,False,0.0
edeh7a0,3,False,0.0
edeh8k8,2,False,0.0
edeh9hz,3,False,0.0
edehf77,6,False,0.0
edehfgb,1,False,0.0
edehggx,2,False,0.0
edehlra,1,False,0.0
edehlwp,2,False,0.0
edehner,6,False,0.0
edehttq,7,False,0.0
edehz5y,1,False,0.0
edei5k6,2,False,0.0
edei6u2,1,False,0.0
edei86k,1,False,0.0
edeiaal,3,False,0.0
edeidcw,1,False,0.0
edeidnn,0,False,0.0
edeiiv1,4,False,0.0
edeilz2,3,False,0.0
edeizce,1,False,0.0
edej0vb,2,False,0.0
edej1yv,1,False,0.0
edej2s9,3,False,0.0
edej400,2,False,0.0
edej4mu,3,False,0.0
edej98c,6,False,0.0
edej9qa,1,False,0.0
edejgoq,0,False,0.0
edejhic,1,False,0.0
edejiqt,2,False,0.0
edejkal,4,False,0.0
edejsy7,2,False,0.0
edeju5w,1,False,0.0
edejuyt,1,False,0.0
edek1nm,1,False,0.0
edek4e9,4,False,0.0
edek6fz,4,False,0.0
edek7xs,1,False,0.0
edekasc,2,False,0.0
edekes3,0,False,0.0
edekf3w,2,False,0.0
edeki7f,4,False,0.0
edekirp,1,False,0.0
edekjf0,2,False,0.0
edekl9h,1,False,0.0
edeklt2,1,False,0.0
edekp81,3,False,0.0
edeks7g,2,False,0.0
edeksen,2,False,0.0
edekyaj,0,False,0.0
edel5ab,4,False,0.0
edel9ke,3,False,0.0
edelggr,4,False,0.0
edelhql,1,False,0.0
edeliqn,7,False,0.0
edeljh2,3,False,0.0
edell8j,2,False,0.0
edellgt,1,False,0.0
edelqqn,2,False,0.0
edelrki,3,False,0.0
edeltfq,2,False,0.0
edelx9y,12,False,0.0
edem2rf,1,False,0.0
edem34j,1,False,0.0
edem36j,2,False,0.0
edem489,2,False,0.0
edem48z,2,False,0.0
edem4zy,4,False,0.0
edem57s,6,False,0.0
edem5pi,7,False,0.0
edem6j1,4,False,0.0
edem6q7,1,False,0.0
edem7oj,3,False,0.0
edemajq,3,False,0.0
edemeh9,4,False,0.0
edemje1,1,False,0.0
edemjed,1,False,0.0
edemjm8,5,False,0.0
edeml2x,1,False,0.0
edemlho,2,False,0.0
edemswa,0,False,0.0
edemsxy,2,False,0.0
edemvwj,1,False,0.0
edemzdb,4,False,0.0
edemzl4,3,False,0.0
eden5qn,4,False,0.0
eden95h,0,False,0.0
edenaig,2,False,0.0
edenasb,2,False,0.0
edenbnu,2,False,0.0
edene33,3,False,0.0
edengpg,1,False,0.0
edengxj,5,False,0.0
edenhhr,1,False,0.0
edenhjs,3,False,0.0
edenhms,0,False,0.0
edenih5,2,False,0.0
edenjpu,1,False,0.0
edenjv6,1,False,0.0
edenk0k,2,False,0.0
edenk5a,1,False,0.0
edenn1h,1,False,0.0
edennb2,3,False,0.0
edentrp,1,False,0.0
edenwor,2,False,0.0
edeo03n,1,False,0.0
edeo0a6,3,False,0.0
edeo10u,1,False,0.0
edeobt7,0,False,0.0
edeoclu,2,False,0.0
edeocxq,3,False,0.0
edeoe5x,2,False,0.0
edeofft,4,False,0.0
edeoj3d,3,False,0.0
edeokgq,3,False,0.0
edeopai,4,False,0.0
edeoxjd,1,False,0.0
edeoy0e,1,False,0.0
edeoyk8,2,False,0.0
edeoypb,5,False,0.0
edep4fo,1,False,0.0
edep5ck,4,False,0.0
edep85r,2,False,0.0
edep99g,1,False,0.0
edep9au,1,False,0.0
edepc9e,1,False,0.0
edepcm0,1,False,0.0
edepdmb,3,False,0.0
edepf55,4,False,0.0
edepgbd,4,False,0.0
edepiab,3,False,0.0
edepmyc,3,False,0.0
edepohl,2,False,0.0
edepu8z,3,False,0.0
edepukh,2,False,0.0
edepzb6,2,False,0.0
edeq0rd,3,False,0.0
edeq5mz,3,False,0.0
edeq9vx,1,False,0.0
edeqajh,5,False,0.0
edeqe8w,4,False,0.0
edeqhua,1,False,0.0
edeql27,3,False,0.0
edeqmkt,4,False,0.0
edeqp9i,3,False,0.0
eder5bl,2,False,0.0
eder5zr,4,False,0.0
eder8d1,2,False,0.0
eder8pp,2,False,0.0
eder9of,3,False,0.0
edereym,1,False,0.0
ederlao,6,False,0.0
ederqwi,0,False,0.0
ederrg9,2,False,0.0
ederv8q,3,False,0.0
ederxan,3,False,0.0
ederxeo,4,False,0.0
edes5ac,0,False,0.0
edeshei,1,False,0.0
edeshen,1,False,0.0
edesim9,5,False,0.0
edesoag,5,False,0.0
